,Unnamed: 0.1,number_of_reviews,review_scores_cleanliness,availability_365,review_scores_location,review_scores_value,bathrooms_text,price,Unnamed: 0,host_acceptance_rate,host_identity_verified,property_type,host_response_time
20660,20660,4.0,5.0,303,5.0,5.0,1.0,1000.0,20661,97%,True,Entire rental unit,within an hour
20661,20661,5.0,5.0,322,4.8,5.0,1.0,800.0,20662,97%,True,Entire rental unit,within an hour
20662,20662,15.0,4.73,167,4.93,4.87,2.0,821.0,20663,97%,True,Entire rental unit,within an hour
20663,20663,0.0,4.75,362,4.83,4.71,1.0,1873.0,20664,100%,True,Entire rental unit,within an hour
20664,20664,13.0,5.0,265,5.0,5.0,3.5,2715.0,20665,100%,True,Entire rental unit,within an hour
20665,20665,6.0,5.0,79,4.83,4.83,2.5,2250.0,20666,99%,True,Entire rental unit,within an hour
20666,20666,8.0,4.88,310,5.0,5.0,2.0,1264.0,20667,100%,True,Entire condo,within an hour
20668,20668,1.0,5.0,23,5.0,5.0,1.0,800.0,20669,97%,True,Entire rental unit,within an hour
20669,20669,1.0,5.0,301,5.0,5.0,1.0,550.0,20670,100%,True,Entire vacation home,within an hour
20670,20670,9.0,5.0,261,4.89,4.67,1.0,1670.0,20671,100%,True,Entire rental unit,within an hour
20672,20672,0.0,4.75,362,4.83,4.71,1.0,557.0,20673,73%,True,Private room in condo,within an hour
20674,20674,1.0,5.0,365,5.0,5.0,1.5,392.0,20675,100%,True,Entire serviced apartment,within an hour
20675,20675,9.0,4.89,241,5.0,4.89,1.0,600.0,20676,100%,True,Entire condo,within an hour
20676,20676,2.0,5.0,364,5.0,4.5,1.0,800.0,20677,71%,True,Entire rental unit,within an hour
20677,20677,0.0,4.75,364,4.83,4.71,2.0,750.0,20678,71%,True,Private room in rental unit,within an hour
20678,20678,9.0,4.8,360,4.89,4.78,2.0,2200.0,20679,96%,True,Entire rental unit,within an hour
20679,20679,1.0,4.8,359,5.0,5.0,2.5,1062.7,20680,100%,True,Entire rental unit,within an hour
20680,20680,16.0,4.88,328,4.69,4.69,1.0,1555.0,20681,99%,True,Entire rental unit,within an hour
20681,20681,17.0,4.82,333,4.94,4.94,1.0,651.0,20682,100%,True,Entire rental unit,within an hour
20682,20682,15.0,5.0,225,4.8,4.73,2.0,3148.0,20683,100%,True,Entire rental unit,within an hour
20683,20683,19.0,4.89,67,4.84,4.89,1.0,1109.0,20684,98%,True,Entire rental unit,within an hour
20684,20684,5.0,5.0,338,5.0,5.0,1.0,380.0,20685,88%,True,Private room in rental unit,within an hour
20685,20685,6.0,4.67,326,4.83,4.5,1.0,1250.0,20686,99%,True,Entire serviced apartment,within an hour
20686,20686,2.0,5.0,75,5.0,5.0,1.0,1099.0,20687,99%,True,Entire rental unit,within an hour
20687,20687,18.0,4.83,258,4.83,4.83,1.0,608.0,20688,99%,True,Entire rental unit,within an hour
20688,20688,8.0,5.0,354,4.88,5.0,2.0,2531.0,20689,97%,True,Entire serviced apartment,within an hour
20689,20689,9.0,4.78,362,4.67,4.67,1.0,217.0,20690,100%,True,Private room in condo,within an hour
20691,20691,9.0,4.67,153,4.78,4.78,2.0,1027.0,20692,100%,True,Entire rental unit,within an hour
20692,20692,1.0,5.0,20,5.0,5.0,1.0,649.0,20693,99%,True,Private room in rental unit,within an hour
20694,20694,13.0,5.0,259,4.85,4.8,1.0,684.0,20695,100%,True,Private room in guest suite,within an hour
20696,20696,5.0,5.0,66,5.0,5.0,1.0,709.0,20697,100%,True,Entire loft,within an hour
20697,20697,0.0,4.75,302,4.83,4.71,1.0,800.0,20698,100%,True,Entire rental unit,within an hour
20698,20698,0.0,4.75,326,4.83,4.71,3.5,1062.7,20699,98%,True,Private room in home,within an hour
20699,20699,20.0,4.85,303,4.7,4.65,1.0,557.0,20700,100%,True,Entire condo,within an hour
20700,20700,0.0,4.75,34,4.83,4.71,1.0,521.0,20701,95%,True,Entire rental unit,within an hour
20701,20701,15.0,4.87,166,5.0,4.73,1.0,1599.0,20702,100%,True,Entire townhouse,within an hour
20704,20704,2.0,5.0,332,5.0,5.0,1.0,322.0,20705,95%,True,Private room in rental unit,within an hour
20705,20705,5.0,4.8,363,4.8,5.0,1.0,300.0,20706,100%,True,Private room in casa particular,within an hour
20706,20706,3.0,4.67,302,5.0,5.0,1.0,1084.0,20707,100%,True,Entire condo,within an hour
20707,20707,2.0,4.5,365,4.9,5.0,1.0,519.0,20708,99%,True,Entire condo,within an hour
20709,20709,1.0,4.8,272,5.0,4.8,1.0,2557.0,20710,100%,True,Private room in bed and breakfast,within an hour
20710,20710,0.0,4.75,328,4.83,4.71,1.0,1560.0,20711,100%,True,Private room in rental unit,within an hour
20711,20711,4.0,4.75,365,4.75,4.5,1.0,500.0,20712,100%,True,Entire rental unit,within an hour
20712,20712,21.0,4.9,33,5.0,4.95,1.0,465.0,20713,99%,True,Entire rental unit,within an hour
20714,20714,13.0,5.0,350,4.77,4.77,1.0,963.0,20715,98%,True,Entire condo,within an hour
20715,20715,1.0,5.0,364,5.0,5.0,1.0,600.0,20716,98%,True,Private room in rental unit,within an hour
20716,20716,12.0,4.67,276,4.92,4.67,3.0,1062.7,20717,100%,True,Entire rental unit,within an hour
20717,20717,4.0,4.8,349,4.9,4.8,1.0,380.0,20718,91%,True,Private room in rental unit,within an hour
20718,20718,5.0,4.8,365,4.9,4.8,1.0,355.0,20719,97%,True,Private room in rental unit,within an hour
20719,20719,0.0,4.75,171,4.83,4.71,1.0,680.0,20720,92%,True,Private room in guesthouse,within an hour
20720,20720,23.0,5.0,347,4.91,4.91,2.5,2755.0,20721,100%,True,Entire condo,within an hour
20723,20723,20.0,4.9,238,4.65,4.8,1.0,660.0,20724,100%,True,Entire rental unit,within an hour
20724,20724,10.0,4.9,164,4.9,4.8,2.0,1491.0,20725,100%,True,Entire rental unit,within an hour
20726,20726,3.0,4.8,365,5.0,4.8,1.0,549.0,20727,74%,True,Private room in bed and breakfast,within an hour
20727,20727,15.0,5.0,77,5.0,4.73,3.0,1629.0,20728,96%,True,Entire rental unit,within an hour
20728,20728,1.0,5.0,4,4.9,5.0,2.5,1500.0,20729,75%,True,Entire home,within an hour
20729,20729,13.0,4.92,239,5.0,5.0,1.0,1256.0,20730,100%,True,Entire rental unit,within an hour
20731,20731,9.0,5.0,170,4.89,4.67,1.0,1157.0,20732,100%,True,Entire rental unit,within an hour
20732,20732,12.0,4.75,355,5.0,4.75,1.0,999.0,20733,100%,True,Entire rental unit,within an hour
20734,20734,12.0,4.8,338,4.75,4.8,3.5,649.0,20735,98%,True,Entire home,within an hour
20735,20735,2.0,4.5,357,4.9,5.0,1.0,871.0,20736,100%,True,Entire rental unit,within an hour
20736,20736,2.0,5.0,365,5.0,4.5,1.0,1200.0,20737,100%,True,Private room in rental unit,within an hour
20737,20737,9.0,4.89,270,4.78,4.44,1.0,699.0,20738,100%,True,Entire serviced apartment,within an hour
20738,20738,1.0,5.0,86,5.0,5.0,1.5,1800.0,20739,100%,True,Entire home,within an hour
20740,20740,4.0,4.75,258,5.0,4.75,1.0,1234.0,20741,99%,True,Entire rental unit,within an hour
20741,20741,3.0,4.67,161,4.9,5.0,1.0,491.0,20742,100%,True,Entire loft,within an hour
20742,20742,4.0,5.0,270,5.0,5.0,1.0,900.0,20743,96%,True,Entire condo,within an hour
20743,20743,4.0,5.0,142,4.75,4.5,2.5,1442.0,20744,95%,True,Entire rental unit,within an hour
20747,20747,5.0,5.0,137,5.0,4.8,2.0,1900.0,20748,99%,True,Entire rental unit,within an hour
20748,20748,8.0,4.88,325,4.9,4.5,1.0,1286.0,20749,100%,True,Entire rental unit,within an hour
20749,20749,0.0,4.75,292,4.83,4.71,1.0,250.0,20750,94%,True,Private room in home,within an hour
20750,20750,4.0,4.8,365,4.9,4.8,1.0,500.0,20751,85%,True,Entire rental unit,within an hour
20751,20751,11.0,4.82,354,4.73,4.73,1.0,850.0,20752,100%,True,Entire loft,within an hour
20752,20752,0.0,4.75,365,4.83,4.71,1.0,780.0,20753,100%,True,Private room in casa particular,within an hour
20753,20753,2.0,5.0,228,4.9,5.0,1.0,297.0,20754,100%,True,Private room in home,within an hour
20754,20754,14.0,4.86,231,4.93,4.43,2.0,1938.0,20755,99%,True,Entire rental unit,within an hour
20755,20755,0.0,4.75,365,4.83,4.71,1.0,400.0,20756,95%,True,Private room in serviced apartment,within an hour
20756,20756,0.0,4.75,365,4.83,4.71,1.0,2200.0,20757,100%,True,Entire rental unit,within an hour
20757,20757,39.0,4.62,351,4.85,4.64,1.0,507.0,20758,100%,True,Private room in rental unit,within an hour
20758,20758,1.0,5.0,339,5.0,5.0,1.0,1199.0,20759,93%,True,Private room in condo,within an hour
20759,20759,1.0,4.8,19,4.9,5.0,1.0,649.0,20760,99%,True,Private room in rental unit,within an hour
20762,20762,1.0,5.0,365,5.0,5.0,1.0,1750.0,20763,98%,True,Private room in home,within an hour
20763,20763,1.0,5.0,124,5.0,5.0,2.0,1487.0,20764,100%,True,Entire rental unit,within an hour
20764,20764,5.0,4.6,356,4.9,4.4,1.0,650.0,20765,98%,True,Private room in home,within an hour
20766,20766,14.0,4.79,151,5.0,4.79,1.0,451.0,20767,99%,True,Entire rental unit,within an hour
20767,20767,11.0,4.8,82,4.64,4.45,1.0,522.0,20768,100%,True,Entire rental unit,within an hour
20768,20768,0.0,4.75,332,4.83,4.71,1.0,1372.0,20769,100%,True,Private room in casa particular,within an hour
20769,20769,0.0,4.75,53,4.83,4.71,1.0,815.0,20770,100%,True,Private room in bed and breakfast,within an hour
20770,20770,0.0,4.75,332,4.83,4.71,1.0,1362.0,20771,100%,True,Private room in casa particular,within an hour
20771,20771,2.0,5.0,107,5.0,5.0,1.0,564.0,20772,93%,True,Entire condo,within an hour
20773,20773,5.0,5.0,354,4.8,5.0,1.0,700.0,20774,100%,True,Private room in home,within an hour
20774,20774,22.0,4.73,255,4.95,4.68,1.0,622.0,20775,100%,True,Room in hotel,within an hour
20775,20775,14.0,5.0,240,4.86,5.0,1.0,543.0,20776,94%,True,Entire rental unit,within an hour
20776,20776,2.0,5.0,365,5.0,5.0,1.0,1852.0,20777,100%,True,Private room in condo,within an hour
20777,20777,1.0,5.0,355,5.0,5.0,1.0,750.0,20778,97%,True,Private room in home,within an hour
20779,20779,0.0,4.75,53,4.83,4.71,1.0,683.0,20780,100%,True,Private room in bed and breakfast,within an hour
20780,20780,4.0,4.8,58,5.0,4.5,2.0,2200.0,20781,100%,True,Entire serviced apartment,within an hour
20781,20781,17.0,5.0,77,5.0,5.0,1.0,524.0,20782,93%,True,Private room in rental unit,within an hour
20782,20782,10.0,4.8,85,5.0,4.5,2.5,1220.0,20783,100%,True,Entire rental unit,within an hour
20783,20783,13.0,4.77,350,4.85,4.85,3.5,1062.7,20784,100%,True,Entire condo,within an hour
20784,20784,0.0,4.75,365,4.83,4.71,2.0,1400.0,20785,100%,True,Private room in home,within an hour
20785,20785,3.0,5.0,82,4.67,5.0,2.0,2223.0,20786,100%,True,Entire rental unit,within an hour
20788,20788,5.0,5.0,177,4.6,4.8,1.0,1626.0,20789,100%,True,Entire loft,within an hour
20790,20790,18.0,4.56,169,5.0,4.89,1.0,1800.0,20791,100%,True,Entire rental unit,within an hour
20792,20792,14.0,4.57,262,4.93,4.8,1.0,656.0,20793,100%,True,Entire rental unit,within an hour
20794,20794,3.0,4.67,357,4.9,4.8,1.0,486.0,20795,100%,True,Private room in home,within an hour
20795,20795,6.0,5.0,165,4.9,4.67,1.0,336.0,20796,92%,True,Private room in rental unit,within an hour
20796,20796,0.0,4.75,364,4.83,4.71,1.0,600.0,20797,85%,True,Private room in home,within an hour
20797,20797,4.0,4.8,364,5.0,4.8,1.0,350.0,20798,100%,True,Private room in condo,within an hour
20798,20798,2.0,5.0,238,5.0,5.0,3.0,1062.7,20799,97%,True,Entire rental unit,within an hour
20801,20801,6.0,4.8,365,4.9,4.8,1.0,518.0,20802,95%,True,Room in hotel,within an hour
20802,20802,0.0,4.75,333,4.83,4.71,1.0,1362.0,20803,100%,True,Private room in casa particular,within an hour
20803,20803,9.0,4.8,354,4.9,4.8,3.0,2641.0,20804,100%,True,Entire rental unit,within an hour
20806,20806,9.0,4.78,344,4.89,4.78,2.0,1170.0,20807,100%,True,Entire rental unit,within an hour
20807,20807,7.0,5.0,354,4.71,4.71,2.0,580.0,20808,99%,True,Entire rental unit,within an hour
20809,20809,1.0,5.0,302,5.0,5.0,1.0,728.0,20810,73%,True,Private room in rental unit,within an hour
20810,20810,17.0,4.59,332,5.0,4.65,1.0,1119.0,20811,100%,True,Entire home,within an hour
20811,20811,1.0,4.8,358,4.9,5.0,1.0,1000.0,20812,90%,True,Entire loft,within an hour
20812,20812,4.0,5.0,179,5.0,4.8,1.0,832.0,20813,100%,True,Entire rental unit,within an hour
20813,20813,4.0,4.5,349,5.0,4.5,1.0,400.0,20814,100%,True,Entire rental unit,within an hour
20814,20814,3.0,5.0,338,5.0,5.0,1.0,400.0,20815,100%,True,Entire rental unit,within an hour
20815,20815,0.0,4.75,333,4.83,4.71,1.0,400.0,20816,100%,True,Entire rental unit,within an hour
20816,20816,4.0,5.0,355,5.0,5.0,1.0,345.0,20817,93%,True,Tiny home,within an hour
20817,20817,4.0,4.75,331,5.0,4.75,1.0,400.0,20818,100%,True,Entire rental unit,within an hour
20818,20818,3.0,4.8,364,4.9,4.8,1.0,317.0,20819,100%,True,Private room in rental unit,within an hour
20820,20820,2.0,4.5,348,5.0,4.5,1.0,400.0,20821,100%,True,Private room in home,within an hour
20821,20821,1.0,5.0,365,5.0,5.0,1.0,679.0,20822,98%,True,Entire rental unit,within an hour
20822,20822,0.0,4.75,333,4.83,4.71,1.0,700.0,20823,100%,True,Entire rental unit,within an hour
20823,20823,3.0,4.67,353,5.0,5.0,1.0,400.0,20824,100%,True,Entire rental unit,within an hour
20824,20824,2.0,4.8,365,4.9,4.8,1.0,211.0,20825,100%,True,Private room in rental unit,within an hour
20826,20826,14.0,4.93,201,5.0,4.93,1.0,1521.0,20827,100%,True,Entire loft,within an hour
20827,20827,5.0,5.0,142,5.0,4.6,2.5,2490.0,20828,99%,True,Entire rental unit,within an hour
20828,20828,13.0,4.8,352,4.77,4.54,2.0,1160.0,20829,93%,True,Entire rental unit,within an hour
20829,20829,1.0,5.0,10,4.9,5.0,1.5,1035.0,20830,100%,True,Entire home,within an hour
20831,20831,3.0,4.8,356,4.67,4.8,2.0,1570.0,20832,96%,True,Entire condo,within an hour
20832,20832,5.0,4.8,280,4.8,4.8,2.0,838.0,20833,100%,True,Entire rental unit,within an hour
20833,20833,3.0,4.8,323,4.67,4.8,1.0,1374.0,20834,99%,True,Entire rental unit,within an hour
20834,20834,5.0,5.0,167,5.0,5.0,1.0,1550.0,20835,100%,True,Entire rental unit,within an hour
20835,20835,10.0,4.9,351,4.8,4.5,2.0,1016.0,20836,100%,True,Entire rental unit,within an hour
20836,20836,9.0,4.78,148,4.89,4.56,1.0,400.0,20837,99%,True,Private room in home,within an hour
20838,20838,3.0,5.0,0,5.0,5.0,1.0,1180.0,20839,100%,True,Entire rental unit,within an hour
20839,20839,3.0,5.0,118,5.0,5.0,1.5,550.0,20840,97%,True,Entire rental unit,within an hour
20840,20840,5.0,5.0,156,5.0,4.8,1.0,1427.0,20841,100%,True,Entire loft,within an hour
20842,20842,8.0,4.63,357,5.0,4.63,1.0,293.0,20843,74%,True,Private room in bed and breakfast,within an hour
20843,20843,0.0,4.75,356,4.83,4.71,1.0,2213.0,20844,100%,True,Dome,within an hour
20844,20844,4.0,5.0,340,5.0,5.0,1.0,645.0,20845,100%,True,Entire serviced apartment,within an hour
20846,20846,0.0,4.75,328,4.83,4.71,1.0,283.0,20847,92%,True,Private room in home,within an hour
20847,20847,10.0,4.8,297,4.9,4.7,2.0,963.0,20848,99%,True,Entire rental unit,within an hour
20848,20848,0.0,4.75,187,4.83,4.71,1.0,1062.7,20849,100%,True,Entire rental unit,within an hour
20849,20849,0.0,4.75,271,4.83,4.71,2.0,1223.0,20850,99%,True,Entire rental unit,within an hour
20852,20852,7.0,4.86,352,4.9,4.86,1.0,1800.0,20853,100%,True,Entire rental unit,within an hour
20853,20853,2.0,5.0,358,5.0,5.0,1.0,1116.0,20854,100%,False,Entire rental unit,within an hour
20854,20854,6.0,5.0,349,4.83,4.83,1.0,1307.0,20855,100%,False,Entire rental unit,within an hour
20856,20856,5.0,4.8,67,5.0,4.4,1.0,450.0,20857,100%,True,Private room,within an hour
20857,20857,4.0,5.0,362,5.0,5.0,1.0,999.0,20858,100%,True,Entire loft,within an hour
20858,20858,4.0,4.75,363,4.9,4.8,1.0,600.0,20859,100%,True,Private room,within an hour
20859,20859,2.0,5.0,352,5.0,5.0,1.0,800.0,20860,83%,True,Entire rental unit,within an hour
20860,20860,24.0,4.88,322,4.96,4.67,1.5,1203.0,20861,99%,True,Entire rental unit,within an hour
20861,20861,3.0,5.0,364,5.0,5.0,3.0,1670.0,20862,96%,True,Entire rental unit,within an hour
20863,20863,5.0,5.0,321,5.0,5.0,2.5,2044.0,20864,100%,True,Entire rental unit,within an hour
20864,20864,2.0,5.0,83,5.0,5.0,1.0,500.0,20865,100%,True,Private room,within an hour
20865,20865,1.0,5.0,121,5.0,5.0,1.5,1062.7,20866,100%,True,Entire rental unit,within an hour
20866,20866,7.0,4.57,49,4.71,4.86,2.0,2000.0,20867,99%,True,Entire condo,within an hour
20868,20868,1.0,5.0,357,5.0,4.8,1.0,1500.0,20869,80%,True,Entire rental unit,within an hour
20869,20869,1.0,5.0,332,5.0,5.0,1.0,1499.0,20870,100%,True,Private room in rental unit,within an hour
20870,20870,3.0,5.0,65,5.0,5.0,3.0,1493.0,20871,100%,True,Entire rental unit,within an hour
20872,20872,7.0,5.0,70,5.0,5.0,1.0,393.0,20873,94%,True,Private room in rental unit,within an hour
20874,20874,1.0,5.0,174,5.0,5.0,1.0,690.0,20875,80%,True,Entire condo,within an hour
20877,20877,0.0,4.75,365,4.83,4.71,1.0,1913.0,20878,100%,True,Private room in rental unit,within an hour
20878,20878,3.0,5.0,335,5.0,5.0,2.0,1600.0,20879,100%,True,Entire rental unit,within an hour
20879,20879,2.0,5.0,364,5.0,5.0,1.0,1050.0,20880,100%,True,Entire rental unit,within an hour
20880,20880,7.0,5.0,190,5.0,4.86,2.5,1062.7,20881,100%,True,Entire home,within an hour
20881,20881,5.0,5.0,15,5.0,4.6,1.0,1143.0,20882,100%,True,Entire rental unit,within an hour
20882,20882,0.0,4.75,4,4.83,4.71,1.0,2200.0,20883,100%,True,Private room in rental unit,within an hour
20883,20883,0.0,4.75,333,4.83,4.71,1.0,840.0,20884,97%,True,Entire rental unit,within an hour
20885,20885,3.0,5.0,334,5.0,5.0,2.0,900.0,20886,100%,True,Entire rental unit,within an hour
20887,20887,0.0,4.75,365,4.83,4.71,1.0,2371.0,20888,100%,True,Private room in guesthouse,within an hour
20888,20888,5.0,4.8,365,5.0,4.6,2.0,2486.0,20889,100%,True,Entire rental unit,within an hour
20889,20889,3.0,5.0,297,5.0,5.0,1.5,500.0,20890,97%,True,Entire rental unit,within an hour
20890,20890,9.0,4.67,318,4.9,4.44,1.5,399.0,20891,97%,True,Entire rental unit,within an hour
20891,20891,2.0,5.0,85,4.9,5.0,1.0,1329.0,20892,100%,True,Entire condo,within an hour
20892,20892,4.0,4.75,358,5.0,4.75,1.0,1688.0,20893,100%,True,Entire rental unit,within an hour
20893,20893,0.0,4.75,0,4.83,4.71,1.0,1450.0,20894,100%,True,Entire serviced apartment,within an hour
20894,20894,3.0,5.0,333,5.0,5.0,1.0,950.0,20895,100%,True,Entire condo,within an hour
20895,20895,3.0,5.0,341,5.0,4.67,1.0,1448.0,20896,99%,True,Entire rental unit,within an hour
20897,20897,4.0,5.0,352,5.0,4.5,2.0,1062.7,20898,100%,True,Entire place,within an hour
20898,20898,0.0,4.75,352,4.83,4.71,1.0,1650.0,20899,100%,True,Entire rental unit,within an hour
20902,20902,2.0,5.0,151,5.0,5.0,1.5,1062.7,20903,100%,True,Entire loft,within an hour
20903,20903,4.0,4.75,98,5.0,4.75,2.0,1309.0,20904,100%,True,Entire rental unit,within an hour
20904,20904,7.0,4.8,153,4.86,4.71,1.0,1097.0,20905,100%,True,Entire rental unit,within an hour
20906,20906,0.0,4.75,89,4.83,4.71,1.0,1525.0,20907,100%,True,Entire rental unit,within an hour
20907,20907,3.0,5.0,360,5.0,5.0,1.0,615.0,20908,100%,True,Private room in home,within an hour
20908,20908,3.0,5.0,321,5.0,5.0,1.0,616.0,20909,97%,True,Entire rental unit,within an hour
20910,20910,4.0,5.0,51,5.0,5.0,2.0,2129.0,20911,100%,True,Entire rental unit,within an hour
20913,20913,11.0,5.0,91,4.73,4.91,1.0,448.0,20914,100%,True,Entire loft,within an hour
20914,20914,4.0,5.0,311,5.0,5.0,1.5,1062.7,20915,99%,True,Entire home,within an hour
20915,20915,7.0,4.86,353,4.86,4.86,2.0,860.0,20916,100%,True,Entire rental unit,within an hour
20916,20916,4.0,4.8,357,4.9,4.8,1.0,297.0,20917,100%,True,Private room in rental unit,within an hour
20917,20917,3.0,5.0,270,5.0,5.0,2.0,1062.7,20918,100%,True,Entire rental unit,within an hour
20918,20918,6.0,4.83,198,5.0,5.0,2.5,1062.7,20919,100%,True,Entire serviced apartment,within an hour
20919,20919,3.0,5.0,332,5.0,5.0,1.0,800.0,20920,100%,True,Private room in rental unit,within an hour
20921,20921,4.0,5.0,351,5.0,5.0,2.0,1500.0,20922,100%,True,Entire rental unit,within an hour
20922,20922,7.0,4.71,79,5.0,4.71,2.0,975.0,20923,100%,True,Entire condo,within an hour
20923,20923,9.0,4.78,346,5.0,4.89,2.0,2858.0,20924,99%,True,Entire rental unit,within an hour
20924,20924,23.0,4.91,75,4.78,4.83,1.0,303.0,20925,100%,True,Entire rental unit,within an hour
20925,20925,7.0,4.8,342,4.9,4.8,1.0,441.0,20926,99%,True,Entire rental unit,within an hour
20926,20926,6.0,4.8,62,4.9,4.8,2.0,950.0,20927,100%,True,Entire rental unit,within an hour
20928,20928,3.0,4.8,334,5.0,4.8,1.0,1635.0,20929,99%,True,Entire rental unit,within an hour
20929,20929,14.0,4.93,354,5.0,4.93,1.0,1662.0,20930,100%,True,Entire rental unit,within an hour
20931,20931,10.0,4.7,360,4.9,4.9,1.0,749.0,20932,100%,True,Entire rental unit,within an hour
20933,20933,13.0,4.85,360,4.92,5.0,1.0,450.0,20934,100%,True,Shipping container,within an hour
20935,20935,15.0,4.73,351,4.87,4.67,1.0,1434.0,20936,100%,True,Entire rental unit,within an hour
20936,20936,8.0,5.0,355,5.0,5.0,1.0,543.0,20937,100%,True,Entire rental unit,within an hour
20937,20937,4.0,5.0,365,5.0,5.0,1.5,1556.0,20938,100%,True,Entire condo,within an hour
20938,20938,3.0,4.67,262,5.0,5.0,1.0,450.0,20939,100%,True,Private room in rental unit,within an hour
20939,20939,29.0,4.79,332,4.9,4.45,1.0,450.0,20940,100%,True,Shipping container,within an hour
20941,20941,16.0,4.94,337,4.94,5.0,1.0,900.0,20942,100%,False,Entire rental unit,within an hour
20942,20942,5.0,4.6,176,5.0,4.6,1.0,680.0,20943,99%,True,Entire guesthouse,within an hour
20943,20943,5.0,4.8,353,5.0,4.8,3.0,2484.0,20944,100%,True,Entire rental unit,within an hour
20946,20946,5.0,5.0,66,5.0,5.0,1.0,700.0,20947,90%,True,Entire loft,within an hour
20947,20947,9.0,4.8,12,5.0,4.89,2.0,1412.0,20948,99%,True,Entire rental unit,within an hour
20948,20948,6.0,5.0,354,4.67,5.0,2.0,1500.0,20949,97%,True,Entire rental unit,within an hour
20949,20949,6.0,5.0,337,5.0,4.67,1.0,1414.0,20950,100%,True,Entire rental unit,within an hour
20950,20950,3.0,5.0,357,5.0,5.0,1.5,2055.0,20951,99%,True,Entire rental unit,within an hour
20951,20951,13.0,4.77,235,4.9,4.69,1.0,480.0,20952,100%,True,Entire loft,within an hour
20954,20954,7.0,5.0,331,5.0,4.71,1.0,980.0,20955,100%,True,Entire rental unit,within an hour
20955,20955,14.0,5.0,328,5.0,4.93,3.5,1062.7,20956,100%,True,Entire condo,within an hour
20956,20956,1.0,5.0,0,5.0,5.0,1.0,1634.0,20957,80%,True,Entire rental unit,within an hour
20957,20957,2.0,4.5,365,5.0,4.8,1.0,1500.0,20958,100%,True,Entire home,within an hour
20958,20958,10.0,4.7,357,4.8,4.7,2.0,1421.0,20959,100%,True,Entire rental unit,within an hour
20959,20959,1.0,5.0,365,5.0,5.0,1.0,1600.0,20960,70%,True,Entire rental unit,within an hour
20961,20961,2.0,4.8,2,4.9,4.8,1.0,802.0,20962,100%,True,Entire rental unit,within an hour
20962,20962,7.0,4.86,335,5.0,4.86,1.0,1247.0,20963,100%,True,Entire home,within an hour
20964,20964,1.0,5.0,348,5.0,4.8,2.0,2008.0,20965,99%,True,Entire rental unit,within an hour
20965,20965,3.0,4.8,365,4.9,4.8,1.0,1603.0,20966,99%,True,Entire rental unit,within an hour
20967,20967,4.0,4.75,357,5.0,5.0,1.0,261.0,20968,99%,True,Private room in rental unit,within an hour
20968,20968,5.0,4.8,350,4.8,4.6,2.0,561.0,20969,99%,True,Entire rental unit,within an hour
20969,20969,2.0,4.8,362,4.9,4.8,1.0,390.0,20970,99%,True,Private room in rental unit,within an hour
20970,20970,3.0,4.8,363,4.9,4.8,1.0,1054.0,20971,88%,True,Entire rental unit,within an hour
20971,20971,1.0,4.8,365,5.0,5.0,1.0,700.0,20972,70%,True,Private room in rental unit,within an hour
20973,20973,3.0,4.67,358,5.0,4.8,1.0,2050.0,20974,99%,True,Entire rental unit,within an hour
20974,20974,0.0,4.75,365,4.83,4.71,1.0,470.0,20975,100%,True,Private room in guesthouse,within an hour
20975,20975,2.0,5.0,364,5.0,5.0,1.0,250.0,20976,100%,True,Private room in guesthouse,within an hour
20976,20976,0.0,4.75,120,4.83,4.71,1.0,364.0,20977,96%,True,Private room in rental unit,within an hour
20977,20977,2.0,5.0,363,5.0,5.0,1.0,270.0,20978,100%,True,Private room in guesthouse,within an hour
20979,20979,0.0,4.75,303,4.83,4.71,1.0,582.0,20980,88%,True,Private room in rental unit,within an hour
20981,20981,5.0,4.8,31,4.8,4.4,1.0,2286.0,20982,100%,True,Entire rental unit,within an hour
20982,20982,1.0,5.0,128,4.9,5.0,1.0,830.0,20983,100%,True,Entire rental unit,within an hour
20983,20983,8.0,4.88,321,5.0,5.0,1.5,1500.0,20984,100%,True,Entire home,within an hour
20984,20984,5.0,4.8,171,4.8,4.8,1.0,640.0,20985,100%,True,Entire serviced apartment,within an hour
20985,20985,2.0,4.8,363,4.9,4.8,1.0,950.0,20986,95%,True,Entire rental unit,within an hour
20986,20986,4.0,5.0,180,4.9,4.8,2.0,1086.0,20987,100%,True,Entire rental unit,within an hour
20987,20987,11.0,4.73,340,4.73,4.82,1.0,639.0,20988,100%,True,Entire rental unit,within an hour
20988,20988,12.0,5.0,258,4.92,5.0,1.0,1231.0,20989,99%,True,Entire rental unit,within an hour
20989,20989,5.0,4.6,314,5.0,5.0,3.0,1062.7,20990,99%,True,Entire rental unit,within an hour
20990,20990,6.0,4.8,87,4.83,4.8,2.5,1062.7,20991,99%,True,Entire rental unit,within an hour
20991,20991,7.0,4.71,361,5.0,4.57,1.0,297.0,20992,100%,True,Private room in serviced apartment,within an hour
20992,20992,5.0,5.0,178,5.0,5.0,1.0,1171.0,20993,100%,True,Entire rental unit,within an hour
20993,20993,13.0,5.0,361,5.0,4.85,1.0,688.0,20994,100%,True,Private room in rental unit,within an hour
20994,20994,4.0,4.8,365,4.9,4.8,1.0,1271.0,20995,100%,False,Entire rental unit,within an hour
20995,20995,4.0,5.0,87,5.0,4.75,2.0,1062.7,20996,99%,True,Entire rental unit,within an hour
